label,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,underclassman,athleticism_score,production_score,final_score,imp_grade,posi_CB,posi_DB,posi_DC,posi_DE,posi_DL,posi_DT,posi_EDGE,posi_FB,posi_FS,posi_G,posi_IB,posi_K,posi_LB,posi_LS,posi_NT,posi_OB,posi_OC,posi_OG,posi_OH,posi_OL,posi_OT,posi_P,posi_QB,posi_RB,posi_S,posi_SAF,posi_SS,posi_ST,posi_T,posi_TE,posi_WO,posi_WR,conf_Group of 5,conf_Power 5
MIA_Randy Mueller,74.59210526315789,254.73684210526315,32.66447368421053,0.0,12.842105263157896,1.42,4.078947368421052,26.263157894736842,89.15789473684211,5.018421052631578,3.1757894736842105,0.0,0.0,71.57947368421053,63.308947368421045,68.85894736842106,6.027368421052631,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.8421052631578947
MIN_Kwesi Adofo-Mensah,73.6375,226.45,32.33125,77.3875,2.85,0.943,2.7489999999999997,20.275,73.75,1.875,1.149,4.6905,0.25,68.02250000000001,66.2715,68.227,6.035500000000001,0.2,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.05,0.0,0.0,0.1,0.0,0.05,0.05,0.05,0.95
MIN_Rick Spielman,74.28645038167939,245.6030534351145,32.55645038167939,61.40580152671755,15.709923664122137,1.3997709923664123,4.0379389312977105,26.629770992366414,89.91603053435115,4.693206106870228,2.9259541984732826,0.8345801526717557,0.0,69.88748091603054,67.57312977099237,70.17885496183206,6.017175572519084,0.05343511450381679,0.1297709923664122,0.0,0.05343511450381679,0.09923664122137404,0.030534351145038167,0.0,0.0,0.0,0.030534351145038167,0.0,0.015267175572519083,0.12213740458015267,0.0,0.0,0.0,0.0,0.0,0.0,0.09923664122137404,0.0,0.007633587786259542,0.04580152671755725,0.04580152671755725,0.022900763358778626,0.0,0.0,0.0,0.03816793893129771,0.05343511450381679,0.13740458015267176,0.0,0.12213740458015267,0.7633587786259542
MIN_Rob Brzezinski,73.83333333333333,245.33333333333334,31.863095238095237,0.0,9.857142857142858,1.1876190476190476,3.4195238095238096,22.452380952380953,75.57142857142857,4.621428571428571,2.920952380952381,0.21333333333333335,0.0,65.82333333333334,67.41761904761904,68.29333333333334,6.051428571428572,0.047619047619047616,0.0,0.0,0.19047619047619047,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0,0.09523809523809523,0.8095238095238095
NE_Bill Belichick,74.05570967741936,249.55483870967743,32.35006451612903,49.73151612903226,12.832258064516129,1.1851612903225806,3.4244516129032254,23.883870967741935,80.65806451612903,3.52458064516129,2.184322580645161,1.269483870967742,0.01935483870967742,68.16438709677419,66.17090322580646,68.50270967741936,6.006774193548387,0.05806451612903226,0.07096774193548387,0.012903225806451613,0.04516129032258064,0.1032258064516129,0.03225806451612903,0.0064516129032258064,0.0,0.0064516129032258064,0.05161290322580645,0.0,0.0064516129032258064,0.08387096774193549,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.07096774193548387,0.0,0.01935483870967742,0.07741935483870968,0.05806451612903226,0.012903225806451613,0.0,0.0064516129032258064,0.012903225806451613,0.05806451612903226,0.07741935483870968,0.0967741935483871,0.012903225806451613,0.10967741935483871,0.7870967741935484
NO_Mickey Loomis,74.16815573770491,247.36885245901638,32.44573770491803,48.08418032786886,13.442622950819672,1.228360655737705,3.5431147540983607,24.774590163934427,84.77049180327869,4.0238524590163935,2.4981147540983604,1.0984426229508195,0.0,71.66131147540983,69.10499999999999,71.69852459016393,6.058770491803278,0.03278688524590164,0.12295081967213115,0.0,0.04918032786885246,0.08196721311475409,0.05737704918032787,0.00819672131147541,0.00819672131147541,0.0,0.00819672131147541,0.0,0.00819672131147541,0.10655737704918032,0.0,0.0,0.02459016393442623,0.0,0.00819672131147541,0.0,0.07377049180327869,0.00819672131147541,0.00819672131147541,0.04918032786885246,0.05737704918032787,0.040983606557377046,0.00819672131147541,0.0,0.0,0.05737704918032787,0.02459016393442623,0.12295081967213115,0.00819672131147541,0.08196721311475409,0.8032786885245902
NYG_Dave Gettelman,74.23214285714286,245.10714285714286,32.53125,77.98214285714286,12.035714285714286,1.2325,3.5710714285714285,21.392857142857142,75.5,3.117857142857143,2.2296428571428573,2.191785714285714,0.0,75.005,74.05392857142859,75.22071428571428,6.126071428571429,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.10714285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.10714285714285714,0.7142857142857143
NYG_Ernie Accorsi,74.578125,252.0,32.40625,0.0,16.041666666666668,1.095,3.1683333333333334,21.4375,76.33333333333333,4.351666666666667,2.5837499999999998,0.39749999999999996,0.0,74.27416666666666,65.68458333333334,71.83208333333333,5.98875,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.7083333333333334
NYG_Jerry Reese,74.19963768115942,246.65217391304347,32.84804347826087,46.44579710144928,15.492753623188406,1.5440579710144928,4.431739130434783,28.695652173913043,99.79710144927536,5.860579710144927,3.555217391304348,0.0,0.0,67.72608695652174,69.06942028985507,70.74115942028986,6.044492753623189,0.014492753623188406,0.15942028985507245,0.0,0.014492753623188406,0.14492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.10144927536231885,0.0,0.0,0.0,0.0,0.0,0.0,0.15942028985507245,0.0,0.014492753623188406,0.057971014492753624,0.10144927536231885,0.014492753623188406,0.0,0.0,0.0,0.014492753623188406,0.057971014492753624,0.13043478260869565,0.0,0.18840579710144928,0.6521739130434783
NYG_Joe Schoen,73.67857142857143,236.9047619047619,31.958333333333332,77.28571428571429,7.666666666666667,1.000952380952381,2.9004761904761907,25.428571428571427,80.95238095238095,2.452857142857143,1.7042857142857142,4.701904761904761,0.23809523809523808,76.34238095238095,72.90238095238095,75.3652380952381,6.105714285714286,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.9523809523809523
NYJ_Joe Douglas,74.35670731707317,242.70731707317074,32.640243902439025,78.45731707317073,8.146341463414634,0.7980487804878048,2.3190243902439023,15.5,55.4390243902439,1.2290243902439024,0.8539024390243902,4.033414634146341,0.0975609756097561,74.73390243902439,71.43951219512195,74.27341463414635,6.131707317073171,0.12195121951219512,0.0,0.0,0.07317073170731707,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.12195121951219512,0.0975609756097561,0.0,0.0,0.0,0.12195121951219512,0.07317073170731707,0.0975609756097561,0.0,0.12195121951219512,0.8536585365853658
NYJ_John Idzik,73.45138888888889,240.88888888888889,32.263888888888886,77.25694444444444,16.22222222222222,1.392777777777778,3.978888888888889,25.0,89.5,3.717777777777778,2.229444444444445,0.0,0.0,65.04833333333335,67.17777777777778,67.19944444444445,5.951666666666666,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.7777777777777778
NYJ_Mike Maccagnan,74.3704,245.8,32.6004,78.4206,13.48,1.3832,4.0032,27.42,97.36,4.9048,3.1692,0.0,0.0,68.9592,69.0404,70.8232,6.105599999999999,0.08,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.12,0.04,0.0,0.0,0.0,0.0,0.04,0.08,0.16,0.0,0.12,0.64
NYJ_Mike Tannenbaum,73.61428571428571,242.11428571428573,32.28928571428571,24.382142857142856,15.514285714285714,1.3765714285714286,3.9397142857142855,27.8,95.71428571428571,5.573142857142857,3.3885714285714283,0.1397142857142857,0.0,67.31057142857142,69.25028571428572,70.296,6.06,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.14285714285714285,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.14285714285714285,0.0,0.11428571428571428,0.8
NYJ_Terry Bradway,73.5297619047619,238.76190476190476,31.732142857142858,0.0,13.761904761904763,1.0219047619047619,2.932857142857143,23.214285714285715,77.52380952380952,4.476666666666667,2.3899999999999997,0.21904761904761902,0.0,66.71000000000001,60.18095238095238,65.17904761904762,5.99,0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.7142857142857143
PHI_Andy Reid,73.62183544303798,247.8227848101266,32.56962025316456,17.424050632911392,16.481012658227847,1.3039240506329115,3.7503797468354425,24.170886075949365,82.54430379746836,4.430126582278481,2.837974683544304,0.11708860759493671,0.0,66.35,64.18139240506329,67.23797468354431,5.981139240506329,0.0,0.12658227848101267,0.02531645569620253,0.0379746835443038,0.13924050632911392,0.012658227848101266,0.0,0.012658227848101266,0.0,0.012658227848101266,0.0,0.012658227848101266,0.11392405063291139,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.13924050632911392,0.02531645569620253,0.0,0.0379746835443038,0.08860759493670886,0.012658227848101266,0.0,0.012658227848101266,0.0,0.012658227848101266,0.0379746835443038,0.11392405063291139,0.0,0.11392405063291139,0.7721518987341772
PHI_Chip Kelly,72.28125,209.5,31.59375,77.34375,16.25,1.1825,3.3875,19.25,62.25,3.37,2.0300000000000002,0.0,0.0,79.94749999999999,72.12,76.38499999999999,6.0525,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0
PHI_Howie Roseman,74.10520000000001,241.37333333333333,32.30853333333333,76.567,10.36,1.0649333333333333,3.102133333333333,22.666666666666668,78.53333333333333,2.9448000000000003,2.1352,2.639733333333333,0.05333333333333334,75.3988,71.95293333333333,74.24826666666667,6.061866666666666,0.06666666666666667,0.09333333333333334,0.0,0.10666666666666667,0.05333333333333334,0.06666666666666667,0.013333333333333334,0.0,0.0,0.02666666666666667,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.06666666666666667,0.06666666666666667,0.04,0.013333333333333334,0.0,0.0,0.06666666666666667,0.04,0.14666666666666667,0.0,0.12,0.8133333333333334
PIT_Kevin Colbert,74.04911538461539,247.51538461538462,32.527076923076926,46.71261538461539,14.446153846153846,1.2673846153846153,3.6446923076923077,25.723076923076924,86.5,4.2994615384615384,2.801769230769231,0.663,0.0,67.99476923076922,68.26976923076923,69.63723076923077,6.0,0.038461538461538464,0.1,0.007692307692307693,0.038461538461538464,0.13076923076923078,0.03076923076923077,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.007692307692307693,0.015384615384615385,0.05384615384615385,0.09230769230769231,0.023076923076923078,0.0,0.007692307692307693,0.007692307692307693,0.038461538461538464,0.06153846153846154,0.12307692307692308,0.0,0.1076923076923077,0.8076923076923077
PIT_Omar Khan,74.80555555555556,248.16666666666666,32.625,78.50694444444444,9.555555555555555,1.5333333333333334,4.444444444444445,27.833333333333332,93.16666666666667,1.9755555555555557,1.9183333333333334,4.758333333333334,0.1111111111111111,79.62444444444445,74.57055555555556,77.04666666666667,6.126666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.0,0.05555555555555555,0.8888888888888888
SEA_Bob Ferguson,74.1,248.0,31.691666666666666,0.0,12.533333333333333,1.0966666666666667,3.1746666666666665,24.6,83.13333333333334,5.244666666666666,3.0733333333333333,0.0,0.0,61.77066666666666,54.24,58.672000000000004,5.996666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.8666666666666667
SEA_John Schneider/Pete Carroll,74.09426605504586,248.90825688073394,32.721559633027525,72.57128440366972,14.623853211009175,1.416788990825688,4.091192660550458,26.573394495412845,91.54128440366972,4.216330275229358,2.5091743119266057,1.524954128440367,0.01834862385321101,71.22733944954128,68.74733944954129,70.8602752293578,6.017247706422018,0.05504587155963303,0.11009174311926606,0.0,0.03669724770642202,0.11009174311926606,0.07339449541284404,0.009174311926605505,0.0,0.0,0.03669724770642202,0.0,0.0,0.09174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.06422018348623854,0.0,0.009174311926605505,0.009174311926605505,0.11009174311926606,0.027522935779816515,0.0,0.0,0.0,0.07339449541284404,0.05504587155963303,0.11009174311926606,0.009174311926605505,0.06422018348623854,0.8715596330275229
SEA_Tim Ruskell,74.03225806451613,251.16129032258064,32.778225806451616,0.0,18.161290322580644,1.406774193548387,4.035161290322581,26.129032258064516,93.58064516129032,5.440645161290322,3.3941935483870966,0.0,0.0,57.0558064516129,57.95870967741936,59.928064516129034,5.989032258064516,0.0,0.0967741935483871,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0,0.0,0.0,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.12903225806451613,0.0,0.03225806451612903,0.9032258064516129
SF_John Lynch,73.54042372881356,234.0677966101695,32.044830508474575,75.75466101694914,9.389830508474576,1.0054237288135592,2.9266101694915254,22.11864406779661,74.11864406779661,2.7833898305084745,1.7705084745762714,3.1308474576271186,0.01694915254237288,69.83338983050848,66.93016949152542,68.4628813559322,5.9777966101694915,0.1016949152542373,0.01694915254237288,0.0,0.05084745762711865,0.0,0.05084745762711865,0.01694915254237288,0.0,0.0,0.05084745762711865,0.0,0.01694915254237288,0.11864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.05084745762711865,0.0847457627118644,0.05084745762711865,0.01694915254237288,0.0,0.0,0.0847457627118644,0.0847457627118644,0.1694915254237288,0.01694915254237288,0.0847457627118644,0.8135593220338984
SF_Scot McCloughan,73.98263888888889,246.77777777777777,32.49305555555556,0.0,14.916666666666666,1.2069444444444446,3.466111111111111,23.73611111111111,78.77777777777777,4.656666666666667,2.805833333333333,0.12611111111111112,0.0,66.98916666666668,65.51249999999999,68.24583333333334,6.020555555555556,0.05555555555555555,0.1388888888888889,0.0,0.0,0.19444444444444445,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.8611111111111112
SF_Terry Donahue,74.50833333333334,242.26666666666668,32.05,0.0,10.0,1.2293333333333334,3.516,24.766666666666666,75.06666666666666,4.957333333333334,2.884666666666667,0.6193333333333333,0.0,65.62333333333333,65.296,67.404,5.976,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.8
SF_Trent Baalke,74.21551724137932,248.48275862068965,32.6875,68.86206896551724,15.10344827586207,1.2675862068965515,3.629137931034483,23.21551724137931,85.05172413793103,4.271896551724138,2.6672413793103447,0.1596551724137931,0.0,65.22413793103448,64.84137931034483,67.17603448275862,6.0024137931034485,0.034482758620689655,0.13793103448275862,0.0,0.034482758620689655,0.1724137931034483,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.017241379310344827,0.034482758620689655,0.1206896551724138,0.0,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.1206896551724138,0.0,0.1724137931034483,0.7758620689655172
TB_Bruce Allen,74.51736111111111,248.44444444444446,32.59375,0.0,15.777777777777779,1.3805555555555555,3.9694444444444446,27.25,88.25,5.439722222222223,3.3047222222222223,0.0,0.0,72.395,68.30361111111111,72.40972222222223,5.995277777777778,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.08333333333333333,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.1388888888888889,0.0,0.0,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.8055555555555556
TB_Jason Licht,73.63577464788733,240.7887323943662,32.0687323943662,77.0531690140845,11.859154929577464,1.1630985915492957,3.365211267605634,21.739436619718308,69.43661971830986,3.2616901408450705,2.036619718309859,2.257323943661972,0.014084507042253521,69.48408450704225,67.63478873239436,68.99957746478874,6.0574647887323945,0.09859154929577464,0.014084507042253521,0.0,0.07042253521126761,0.0,0.08450704225352113,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.028169014084507043,0.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.11267605633802817,0.056338028169014086,0.0,0.0,0.0,0.07042253521126761,0.07042253521126761,0.11267605633802817,0.014084507042253521,0.11267605633802817,0.7887323943661971
TB_Mark Dominik,73.85,246.03333333333333,32.395833333333336,43.775,17.366666666666667,1.3946666666666667,3.9916666666666667,27.483333333333334,95.16666666666667,4.781000000000001,2.9256666666666664,0.162,0.0,63.620333333333335,66.62266666666667,67.24766666666667,6.026333333333333,0.0,0.13333333333333333,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.06666666666666667,0.8666666666666667
TB_Rich McKay,74.64583333333333,262.8333333333333,31.6875,0.0,15.333333333333334,1.4566666666666668,4.251666666666666,30.166666666666668,105.83333333333333,7.579999999999999,4.491666666666666,0.0,0.0,62.663333333333334,64.34333333333333,66.90666666666667,5.941666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEN_Floyd Reese,74.44318181818181,249.3030303030303,32.36363636363637,0.0,14.090909090909092,1.1545454545454545,3.2763636363636364,23.863636363636363,84.24242424242425,4.763939393939395,2.653030303030303,0.27181818181818185,0.0,68.8209090909091,63.268787878787876,67.62090909090908,6.007272727272728,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.0,0.06060606060606061,0.030303030303030304,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.09090909090909091,0.06060606060606061,0.12121212121212122,0.0,0.06060606060606061,0.8181818181818182
TEN_Jon Robinson,73.85197674418605,237.69767441860466,32.267906976744186,77.24744186046512,9.651162790697674,1.0625581395348838,3.0760465116279074,21.302325581395348,73.16279069767442,2.885813953488372,1.7706976744186047,2.4848837209302324,0.023255813953488372,70.87232558139536,73.10627906976744,73.59906976744186,6.102093023255813,0.11627906976744186,0.023255813953488372,0.0,0.06976744186046512,0.0,0.023255813953488372,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.0,0.0,0.0,0.09302325581395349,0.046511627906976744,0.18604651162790697,0.0,0.13953488372093023,0.7441860465116279
TEN_Mike Reinfeldt,73.45075757575758,238.78787878787878,32.68939393939394,13.825757575757576,17.272727272727273,1.5960606060606062,4.577878787878788,29.439393939393938,99.63636363636364,4.542727272727273,3.0215151515151515,0.0,0.0,70.57787878787879,69.49151515151515,72.17545454545454,6.03060606060606,0.0,0.15151515151515152,0.0,0.0,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.030303030303030304,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.18181818181818182,0.0,0.12121212121212122,0.696969696969697
TEN_Ran Carthon,74.73958333333333,258.5,32.5,78.64583333333333,6.416666666666667,0.9725,2.8275,27.75,96.91666666666667,0.65,0.0,4.751666666666666,0.16666666666666666,71.39333333333333,75.44,75.02166666666666,6.163333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.75
TEN_Ruston Webster,73.78571428571429,249.46428571428572,32.517857142857146,77.64285714285714,17.071428571428573,1.5521428571428573,4.436428571428571,29.785714285714285,108.10714285714286,5.631785714285714,3.4074999999999998,0.185,0.0,72.09714285714286,69.06928571428571,71.72357142857143,6.015,0.0,0.21428571428571427,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.8214285714285714
WAS_Adam Peters,74.015625,228.25,32.15625,76.9375,1.75,1.17,3.41625,28.125,93.875,3.4175,2.05,4.5925,0.0,79.45375,73.68625,75.8075,6.06375,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.75
WAS_Bruce Allen,73.78725806451612,240.4516129032258,32.41209677419355,77.43612903225807,15.03225806451613,1.3151612903225807,3.817096774193548,27.016129032258064,83.25806451612904,3.7435483870967743,2.410967741935484,0.2874193548387097,0.0,70.47193548387096,70.5658064516129,71.40548387096774,6.03483870967742,0.06451612903225806,0.06451612903225806,0.0,0.0967741935483871,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.0,0.12903225806451613,0.8387096774193549
WAS_Daniel Snyder,74.38020833333333,242.33333333333334,32.302083333333336,78.09895833333333,5.708333333333333,0.805,2.3379166666666666,15.729166666666666,59.25,1.8708333333333333,1.1612500000000001,4.7283333333333335,0.0,75.20333333333333,69.85583333333334,72.2925,6.0062500000000005,0.041666666666666664,0.0,0.0,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.125,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.0,0.2916666666666667,0.6666666666666666
WAS_Martin Mayhew,74.14285714285714,239.42857142857142,32.5,78.82142857142857,4.857142857142857,1.16,3.384285714285714,29.285714285714285,101.71428571428571,1.0757142857142858,0.6571428571428571,4.744285714285715,0.0,73.18857142857144,70.31142857142858,72.23,5.95,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571
