ID,Last_Season,target,predicted_value,Diff,min_value,mean_value,max_value,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Alexander Mattison - 45817,2018,39.4,7.59,-31.81,3.18,6.96,9.26,3,0.948252383,0.601452565,0.47753064,0.753971857,0.55333636,0.664392906,0.67704671,0.148581998,0.567200986,0.988197912,0.549251021,0.401724921,0.575578756,0.505674081,0.60537096,0.750381291,0.565380997,0.658513641,0.635043123,0.683159328,0.612800726,0.84339537,0.645937358,0.558488848,0.284697509,0.565380997,0.658513641,0,70.625,221,31,76.25,22,1.51,4.67,35,127,7.13,4.29,4.536
Terrence Magee - 9864,2014,3.5,7.5,4,5.99,6.93,7.56,1,0.718565592,0.732637313,0.55197458,0.241942805,0.185655924,0.90950432,0.849824209,0.86189889,0.749075216,0.570131639,0.591466182,0.388561053,0.185201997,0.14888788,0.810195721,0.694966955,0.717779868,0.550329257,0.854743532,0.833408988,0.721289151,0.466636405,0.358601906,0.937642239,0.928825623,0.717779868,0.550329257,1,68.5,213,30,71.75,22,1.544,4.532,37,115,7.52,4.37,4.472
Sewo Olonilua - 45767,2019,5.23,7.26,2.03,2.62,7.61,12.56,3,0.711302769,0.528370404,0.265546981,0.813436223,0.585111212,0.541609823,0.226017077,0.180641184,0.321824908,0.673626872,0.574216977,0.571493418,0.957784839,0.505674081,0.746472462,0.784443315,0.802445908,0.724365005,0.599182932,0.441216523,0.134362233,0.269178393,0.566500227,0.382339554,0.066598882,0.802445908,0.724365005,1,74.625,232,32.125,78.125,25,1.57,4.66,36,123,7.13,4.28,4.52
Brandon Ross - 10984,2015,3.17,7.07,3.9,6.07,7.5,9.05,2,0.748978665,0.343168407,0.793009532,0.699046754,0.29913754,0.422010005,0.016072325,0.110974106,0.030826141,0.733091239,0.266000908,0.775760327,0.578756241,0.394462097,0.620846609,0.048296899,0.175917215,0.110065851,0.760780754,0.527008625,0.755787562,0.762142533,0.274625511,0.203459263,0.021352313,0.175917215,0.110065851,1,72,186,31,71.25,15.2,1.566,4.512,34.9,118.6,6.944,4.238,4.4
Wendell Smallwood - 10787,2015,10.98,6.9,-4.08,3.4,6.88,10.22,2,0.946890604,0.42487517,0.911030413,0.228778938,0.262369496,0.640745794,0.013058764,0.007398274,0.01541307,0.932818883,0.364956877,0.950068089,0.30549251,0.255560599,0.620846609,0.053889171,0.012229539,0.071495767,0.926009986,0.536995007,0.725828416,0.249659555,0.350885157,0.614929449,0.017285206,0.012229539,0.071495767,1,70.5,208,30.5,74.625,14,1.5,4.47,33.5,120,6.83,4.28,4.504
Marcus Murphy - 9663,2014,16.12,6.87,-9.25,6.43,6.8,6.94,1,0.920108942,0.560145256,0.798910576,0.191556968,0.555605992,0.718053661,0.032144651,0.003082614,0.04377312,0.808896959,0.413527009,0.613708579,0.14888788,0.394462097,0.53117888,0.024402644,0.002822201,0.041392286,0.959146618,0.706309578,0.874262369,0.391284612,0.720381298,0.820664543,0.129639044,0.002822201,0.041392286,1,68.375,193,31,74,11,1.68,4.61,29,109,7.062,4.4,4.49
Benny LeMay - 57184,2019,4.26,6.85,2.59,2.72,6.75,9.58,4,0.86654562,0.869269178,0.698592828,0.247843849,0.88833409,0.711232378,0.880462079,0.842786683,0.898890259,0.924648207,0.954607354,0.690876078,0.420335906,0.931003177,0.804278562,0.88815455,0.565380997,0.658513641,0.21697685,0.721289151,0.59055833,0,0.828415797,0.552571689,0.444331469,0.565380997,0.658513641,0,68.125,221,29.875,72.5,24,1.64,4.75,28.5,112,7.134,4.366,4.55
Michael Warren - 55076,2019,8.21,6.82,-1.39,0.15,5.29,10.38,3,0.933726736,0.79210168,0.669541534,0.651838402,0.889695869,0.515234197,0.600703164,0.199753391,0.538840937,0.958692692,0.740354063,0.624602814,0.795733091,0.791647753,0.426035503,0.876461617,0.555032926,0.848541863,0.517022242,0.834316841,0.611438947,0.323195642,0.916023604,0.632225762,0.182511439,0.555032926,0.848541863,1,69.125,226,29.5,71.5,16,1.532,4.522,32.5,118.2,7.038,4.31,4.58
Trestan Ebner - 57159,2021,2.87,6.76,3.89,6.72,8.46,12.61,4,0.53018611,0.990013618,0.836586473,0.231502497,0.551066727,0.963619827,0.976896032,0.983353884,0.966707768,0.733091239,0.985474353,0.929187472,0.532909669,0.81389015,0.980883022,0.95526182,0.96519285,0.938852305,0.480254199,0.966863368,0.418066273,0.247389923,0.125737631,0.910332271,0.97458058,0.96519285,0.938852305,1,70.75,206,29.75,72.5,19.8,1.59,4.43,30,114.8,7.244,4.46,4.5
Larry Rountree - 57308,2020,3.69,6.73,3.04,-1.09,5.54,9.81,4,0.936450295,0.3722197,0.461643214,0.691783931,0.442124376,0.361982719,0.251130085,0.138717633,0.313193588,0.912846119,0.391284612,0.512029051,0.65592374,0.591466182,0.443786982,0.268937468,0.217309501,0.29915334,0.889695869,0.236041761,0.45574217,0.772582842,0.321833863,0.390532544,0.331977631,0.217309501,0.29915334,1,70.625,211,30.75,73.875,18.8,1.546,4.472,34.4,121.6,7.116,4.306,4.54
Israel Abanikanda - 122999,2022,7.45,6.57,-0.88,3.15,6.24,7.94,3,0.802995915,0.754879709,0.48524739,0.766681798,0.510213345,0.537062301,0.719738825,0.329839704,0.73674476,0.936450295,0.916023604,0.77666818,0.840217885,0.695415343,0.581247155,0.709710219,0.565380997,0.658513641,0.083522469,0.54561961,0.047208352,0.619155697,0.438039038,0.406463359,0.708693442,0.565380997,0.658513641,1,70.125,216,32,76,18.6,1.53,4.48,36.7,122,7.126,4.368,4.52
Peyton Barber - 10927,2015,11.19,6.53,-4.66,2.06,5.77,7.64,1,0.982750794,0.263731276,0.167952792,0.721289151,0.063549705,0.511141428,0.360120542,0.141183724,0.488286067,0.931003177,0.197458012,0.128461189,0.515660463,0.057194734,0.364588075,0.221148958,0.120413923,0.322671684,0.989105765,0.423059464,0.334543804,0.832955061,0.130730822,0.686845699,0.59735638,0.120413923,0.322671684,1,70,228,30.25,73.875,20,1.66,4.64,32.5,111,7,4.21,4.556
Mike Weber - 28011,2018,3.33,6.42,3.09,5.53,6.54,8.63,3,0.873354517,0.542442124,0.753971857,0.77666818,0.707217431,0.324693042,0.035660472,0.031442663,0.054254007,0.815705856,0.627326373,0.770313209,0.923740354,0.713572401,0.340919436,0.057956279,0.170272813,0.129821261,0.819791194,0.388107127,0.607353609,0.507943713,0.713572401,0.390532544,0.075241484,0.170272813,0.129821261,1,69.625,211,29.75,72.25,22,1.48,4.47,33.5,119.4,7.202,4.314,4.506
Tre Madden - 11286,2015,0.9,6.13,5.23,3.15,6.09,10.03,1,0.558783477,0.122560145,0.622787108,0.76895143,0.418974126,0.804001819,0.693119036,0.694204686,0.623921085,0.442578302,0.102587381,0.438946891,0.560599183,0.296413981,0.640418753,0.493645145,0.462841016,0.4289746,0.755333636,0.23104857,0.765773945,0.860190649,0.623694961,0.873008648,0.836298932,0.462841016,0.4289746,1,72.25,223,29.75,72.875,24,1.564,4.544,34.1,119.2,7.124,4.322,4.514
Salvon Ahmed - 57472,2019,5.63,6.13,0.5,4.12,7.17,10.57,3,0.74716296,0.637312755,0.799818429,0.764866092,0.763504312,0.850841291,0.586639879,0.37053021,0.493834772,0.833408988,0.647753064,0.816159782,0.670449387,0.632773491,0.896222121,0.772750381,0.565380997,0.658513641,0.581025874,0.565138448,0.54561961,0.788016341,0.833408988,0.390532544,0.083375699,0.565380997,0.658513641,1,70.875,197,29.25,71.625,17.2,1.56,4.62,34.5,120,6.974,4.284,4.38
Stevie Scott - 83680,2020,9.25,6.04,-3.21,5.72,6.71,9.46,3,0.936904222,0.196550159,0.221516114,0.719473445,0.408987744,0.457935425,0.216474134,0.203452528,0.344019729,0.915569678,0.234679982,0.244666364,0.630049932,0.401724921,0.599908967,0.826131164,0.671683913,0.772342427,0.936904222,0.198819791,0.287789378,0.734906945,0.375397186,0.466545289,0.062531774,0.671683913,0.772342427,1,72.375,225,33.25,79.75,17.8,1.62,4.57,33.2,119.2,7.064,4.32,4.67
Shadrach Thornton - 18797,2015,1.09,5.8,4.71,4.35,5.95,8.03,2,0.641398094,0.200635497,0.771674989,0.927825692,0.180208806,0.400636653,0.779507785,0.802096178,0.851418002,0.777122106,0.406718112,0.825692238,0.925102133,0.322287789,0.670914884,0.732079309,0.565380997,0.658513641,0.130730822,0.064003631,0.636858829,0.833408988,0.097140263,0.023668639,0.735638027,0.565380997,0.658513641,1,71.625,217,30,73.375,12,1.62,4.75,31,116,6.85,4.21,4.534
Brenden Knox - 57287,2020,1.21,5.78,4.57,1.85,6.94,11.25,3,0.931003177,0.534725374,0.689968225,0.548797095,0.777122106,0.490222829,0.703666499,0.449445129,0.632552404,0.965955515,0.526554698,0.791193827,0.436677258,0.834770767,0.479289941,0.649720386,0.459078081,0.531514581,0.800726282,0.459373581,0.504766228,0.708125284,0.709033137,0.373236231,0.611591256,0.459078081,0.531514581,0,70.75,215,31.25,74.375,17.6,1.538,4.486,35.5,122,7.106,4.358,4.59
BJ Catalon - 15275,2014,4.34,5.59,1.25,5.59,6.38,9.35,1,0.641398094,0.868361325,0.85746709,0.979119383,0.052201543,0.593451569,0.026619789,0.027743527,0.032675709,0.50703586,0.749432592,0.701770313,0.938719927,0.047662279,0.426035503,0.01931876,0.025399812,0.030103481,0.808896959,0.922832501,0.905129369,0.982750794,0.106672719,0.747837961,0.105744789,0.025399812,0.030103481,1,67.375,186,30,72.875,15.6,1.68,4.57,36,114,6.9,4.15,4.406
Tra Carson - 11104,2015,0.39,5.36,4.97,2.54,4.79,6.17,2,0.929187472,0.423059464,0.605537903,0.380844303,0.310031775,0.403819918,0.725765947,0.494451295,0.557336621,0.937358148,0.34271448,0.476622787,0.345891966,0.266000908,0.419208011,0.891204881,0.707431797,0.804327375,0.884248752,0.565138448,0.708125284,0.503858375,0.455288243,0.432407829,0.079308592,0.707431797,0.804327375,1,71.25,227,31.5,76.375,19,1.56,4.562,31.8,116.8,7.122,4.264,4.522
Dominique Brown - 9936,2014,9.28,5.15,-4.13,-2.68,3.6,6.29,1,0.63413527,0.308216069,0.137539719,0.512482978,0.118928734,0.553433379,0.100452034,0.249691739,0.17324291,0.503858375,0.234679982,0.108488425,0.356786201,0.100771675,0.395539372,0.066598882,0.169332079,0.146754468,0.804811621,0.482069905,0.287789378,0.716749887,0.248297776,0.721893491,0.301982715,0.169332079,0.146754468,1,73.875,234,32.375,77.5,17,1.602,4.612,32.2,117.2,7.026,4.268,4.54
Demario Richard - 27031,2017,5.2,5.1,-0.1,-2.92,2.84,5.78,4,0.892873355,0.453472537,0.506128007,0.488424875,0.4185202,0.656662119,0.641386238,0.397657213,0.559802713,0.879709487,0.61098502,0.721743078,0.586926918,0.466182478,0.753755121,0.809354347,0.574788335,0.730009407,0.748978665,0.354062642,0.250567408,0.339536995,0.287789378,0.398725535,0.330452466,0.574788335,0.730009407,1,68.75,218,28.75,70.625,12,1.66,4.7,29.5,115,7.182,4.268,4.558
Corey Clement - 12253,2016,33.21,4.93,-28.28,-0.25,3.84,7.46,3,0.909668634,0.364502951,0.473445302,0.888788016,0.366318656,0.865393361,0.695128076,0.880394575,0.658446363,0.992737177,0.388561053,0.710848842,0.943713118,0.271448025,0.810195721,0.83070666,0.565380997,0.658513641,0.442124376,0.420335906,0.389922833,0.772582842,0.549704948,0.883477469,0.417895272,0.565380997,0.658513641,1,70.13,220,30.5,72.88,19,1.58,4.68,28.5,115,7.058,4.304,4.568
Justin Davis - 12202,2016,7.1,4.58,-2.52,2.75,5.26,9.03,3,0.819337267,0.710848842,0.696777122,0.295506128,0.616886064,0.576625739,0.380713209,0.172626387,0.450678175,0.792555606,0.81252837,0.803449841,0.356786201,0.84339537,0.595357305,0.859176411,0.656632173,0.820319849,0.847480708,0.587380844,0.5814798,0.321833863,0.240127099,0.593536641,0.115404169,0.656632173,0.820319849,1,72.63,208,31,73.75,21,1.548,4.5,32.7,120.8,7.114,4.316,4.53
Keith Marshall - 10876,2015,5.68,4.27,-1.41,2.99,4.6,6.76,1,0.423059464,0.355424421,0.861552429,0.556059918,0.389468906,0.593451569,0.434455048,0.511097411,0.627003699,0.349977304,0.275079437,0.704493872,0.384021788,0.277349069,0.426035503,0.272496187,0.565380997,0.658513641,0.641398094,0.538356786,0.906945075,0.737630504,0.597821153,0.747837961,0.653279105,0.565380997,0.658513641,1,71.375,219,31.625,76.625,25,1.48,4.31,30.5,119,7.126,4.298,4.488
Kevin Harris - 99141,2021,5.01,3.86,-1.15,-1.03,4.07,7.61,2,0.906491148,0.492056287,0.574670903,0.704947798,0.691330005,0.583901774,0.776494224,0.336621455,0.699753391,0.825238311,0.50839764,0.644121652,0.824330458,0.548343168,0.514792899,0.816471784,0.5710254,0.767638758,0.934180663,0.469359964,0.477984567,0.454834317,0.782569224,0.654073737,0.495678699,0.5710254,0.767638758,1,69.875,221,31.25,76.75,21,1.56,4.56,38.5,126,7.042,4.262,4.56
Joe Williams - 11876,2016,5.02,3.85,-1.17,2.34,3.71,4.93,2,0.886064458,0.257376305,0.631865638,0.445755788,0.615978212,0.649840837,0.115017579,0.15351418,0.172626387,0.888788016,0.234679982,0.668179755,0.421243759,0.608715388,0.581247155,0.165226233,0.126999059,0.261523989,0.83567862,0.354970495,0.561507036,0.497503404,0.589650477,0.686845699,0.179461108,0.126999059,0.261523989,1,71,210,30.75,74.13,14,1.56,4.41,35,125,7.19,4.19,4.494
Gary Brightwell - 57133,2020,0.82,3.77,2.95,1.85,4.77,8.56,3,0.529732183,0.766681798,0.646391285,0.487517022,0.84339537,0.296953161,0.343043697,0.406905055,0.409371147,0.467998184,0.839763958,0.587834771,0.769859283,0.904675443,0.419208011,0.477376716,0.397930386,0.412982126,0.625964594,0.431230141,0.724466636,0.225147526,0.566500227,0.171142467,0.345704118,0.397930386,0.412982126,1,70.75,218,31,74.25,18.2,1.542,4.566,34.2,120.6,7.09,4.29,4.52
Michael Dyer - 10081,2014,2,3.64,1.64,-1.68,3.25,6.8,1,0.706763504,0.348161598,0.58919655,0.584203359,0.115751248,0.308776717,0.137117027,0.368680641,0.257090012,0.560145256,0.265546981,0.411257376,0.399455288,0.098048116,0.223031406,0.095068632,0.230479774,0.212605833,0.847480708,0.53018611,0.740807989,0.757149342,0.240127099,0.520710059,0.369089985,0.230479774,0.212605833,1,68.5,218,30.625,72.5,26,1.62,4.58,34,120,7.08,4.308,4.56
Kamryn Pettway - 45919,2017,5.96,3.55,-2.41,0.75,2.71,4.28,2,0.843849296,0.276895143,0.237403541,0.735360872,0.589650477,0.168258299,0.494224008,0.596177559,0.496300863,0.885610531,0.350885157,0.461643214,0.804811621,0.647299138,0.183887119,0.381799695,0.359360301,0.341486359,0.695869269,0.237403541,0.099409896,0.588742624,0.492056287,0.251706873,0.644128114,0.359360301,0.341486359,1,71.75,233,31.25,75.625,22,1.6,4.74,33.5,116,7.216,4.274,4.528
Rakeem Boyd - 40492,2020,8.63,3.46,-5.17,-0.65,2.95,6.87,3,0.792555606,0.230594644,0.533363595,0.330458466,0.561053109,0.573897226,0.401305876,0.187422935,0.430332922,0.817521562,0.408079891,0.729005901,0.382206083,0.672265093,0.702321347,0.754956787,0.396989652,0.662276576,0.729913754,0.158420336,0.220608261,0.288243305,0.405810259,0.373236231,0.270971022,0.396989652,0.662276576,1,71.375,213,32.5,76.5,16,1.542,4.55,36.1,125.8,7.036,4.27,4.46
Jordan Scarlett - 39258,2018,2.93,3.28,0.35,1.4,2.95,4.56,3,0.736722651,0.857921017,0.530640036,0.356786201,0.914661825,0.133242383,0.281265696,0.195437731,0.265721332,0.812074444,0.827507944,0.583749433,0.309577848,0.825692238,0.215748748,0.371123538,0.565380997,0.658513641,0.21697685,0.884248752,0.590104403,0.509759419,0.93191103,0.130177515,0.232841891,0.565380997,0.658513641,1,70.625,208,30.375,72.375,21,1.54,4.47,30,116,7.37,4.63,4.486
Joey Iosefa - 9664,2014,0.67,3.17,2.5,2.07,3.21,4.14,1,0.86518384,0.289605084,0.127553336,0.706309578,0.132546527,0.718053661,0.829231542,0.792848335,0.662762022,0.728098048,0.221970041,0.103495234,0.501588743,0.110304131,0.53117888,0.662430097,0.619943556,0.460959548,0.926917839,0.453018611,0.273717658,0.824784385,0.274625511,0.820664543,0.916115913,0.619943556,0.460959548,0,71.75,247,31.75,76,30,1.77,5.02,31.5,110,7.24,4.33,4.518
Ryquell Armstead - 45810,2018,1.85,3.08,1.23,-3.61,2.43,6.25,4,0.847934635,0.33635951,0.515660463,0.73036768,0.524738992,0.204638472,0.230537418,0.223181258,0.273736128,0.888788016,0.428052655,0.494325919,0.892873355,0.733091239,0.215748748,0.258261312,0.565380997,0.658513641,0.480254199,0.35043123,0.452110758,0.557421698,0.240127099,0.229403732,0.194204372,0.565380997,0.658513641,0,71.25,220,30.625,72.75,22,1.53,4.45,30,114,7.02,4.29,4.56
Snoop Conner - 99163,2021,9.43,2.69,-6.74,2.52,4.64,8.89,3,0.667271902,0.531093963,0.766227871,0.944167045,0.713572401,0.537517053,0.751883476,0.640567201,0.662145499,0.653654108,0.495233772,0.685428961,0.925102133,0.960054471,0.523441056,0.819013726,0.710253998,0.77046096,0.729913754,0.615524285,0.747616886,0.878347708,0.398093509,0.624487938,0.46009151,0.710253998,0.77046096,1,70.125,222,30.25,73.625,25,1.58,4.59,29.5,118,7.114,4.338,4.6
Rico Dowdle - 40693,2019,43.94,2.66,-41.28,0.66,3.59,8.77,4,0.698138901,0.568315933,0.480254199,0.414434862,0.636404902,0.634379263,0.05826218,0.057953144,0.115289766,0.670449387,0.636858829,0.614616432,0.391738538,0.572401271,0.765134274,0.122013218,0.134524929,0.217309501,0.617793917,0.46345892,0.139355424,0.53654108,0.589650477,0.452890305,0.092018302,0.134524929,0.217309501,1,71.25,213,31.375,75.625,16,1.53,4.54,38,127,7.038,4.212,4.62
John Kelly - 34761,2017,3.74,2.3,-1.44,-3.23,2.79,7.71,3,0.706763504,0.831139355,0.450748979,0.504312301,0.743985474,0.481127785,0.859869412,0.881011097,0.871763255,0.840671811,0.801634135,0.758057195,0.467090331,0.892419428,0.753755121,0.879511947,0.565380997,0.658513641,0.320018157,0.868815252,0.228778938,0.429414435,0.411711303,0.023668639,0.689883071,0.565380997,0.658513641,1,69.875,216,31.375,76,15,1.562,4.548,35,120,7.13,4.51,4.56
Lavon Coleman - 45861,2017,2.42,2.02,-0.4,2.02,3.83,7.43,4,0.617339991,0.7753064,0.82024512,0.265093055,0.74580118,0.489768076,0.58915118,0.560419236,0.534525277,0.681797549,0.919201089,0.919655016,0.600090785,0.916931457,0.708238507,0.867310625,0.565380997,0.658513641,0.197911938,0.343168407,0.584657286,0,0.154334998,0.300864816,0.106253177,0.565380997,0.658513641,1,70.75,215,30.5,73.25,23,1.56,4.65,33,120,7.064,4.308,4.512
Scottie Phillips - 83711,2019,3.72,2.01,-1.71,0.67,2.26,3.95,2,0.831139355,0.23241035,0.568769859,0.7753064,0.585111212,0.37062301,0.143646409,0.273119605,0.197903822,0.746255107,0.188379483,0.754879709,0.79845665,0.577848389,0.287209832,0.11184545,0.187206021,0.188146754,0.887426237,0.367226509,0.326373128,0.688606446,0.566500227,0.558488848,0.350279614,0.187206021,0.188146754,1,68,209,29.375,70.25,29,1.55,4.56,30,114,7.4,4.53,4.52
Jawhar Jordan - 99595,2023,4.85,1.45,-3.4,-0.36,2.11,5.51,3,0.743531548,0.529278257,0.394916024,0.345438039,0.488878802,0.773078672,0.330989453,0.107891492,0.419235512,0.815705856,0.513844757,0.755787562,0.725828416,0.534725374,0.713245335,0.242501271,0.565380997,0.658513641,0.083522469,0.54561961,0.047208352,0,0.240127099,0.67728721,0.515505846,0.565380997,0.658513641,1,69.5,193,30.125,71,14.8,1.54,4.56,34.4,121,7.032,4.29,4.48
Brian Herrien - 41129,2019,8.26,1.42,-6.84,-6.12,-0.05,2.71,4,0.432137994,0.298229687,0.706763504,0.582387653,0.721289151,0.397453388,0.737820191,0.90998767,0.864981504,0.530640036,0.289151158,0.937358148,0.578756241,0.638674535,0.632680929,0.78901881,0.565380997,0.658513641,0.467998184,0.332274172,0.28370404,0.289151158,0.782569224,0.144742831,0.646670056,0.565380997,0.658513641,1,71.125,209,29.75,73.75,18,1.56,4.62,38.5,126,7.12,4.4,4.54
Rushel Shell - 12053,2016,2.71,0.97,-1.74,0.72,1.26,2.65,3,0.866999546,0.395823877,0.364502951,0.569223786,0.123014072,0.494315598,0.253139126,0.231196054,0.288532676,0.803903768,0.450748979,0.379482524,0.453018611,0.200181571,0.406463359,0.627859685,0.54374412,0.474129821,0.85882887,0.354970495,0.463912846,0.702678166,0.101225601,0.632225762,0.205388917,0.54374412,0.474129821,1,69.63,227,30,71.38,21,1.67,4.74,32.5,114.4,7.154,4.338,4.522
Kenny Hilliard - 9668,2014,4.53,0.96,-3.57,-9.64,-0.76,2.83,1,0.594643668,0.308216069,0.171130277,0.853835679,0.256922379,0.729877217,0.779005525,0.712083847,0.675092478,0.472991375,0.234679982,0.131184748,0.656377667,0.191556968,0.544833864,0.586680224,0.490122295,0.473189087,0.782569224,0.482069905,0.337721289,0.900136178,0.455288243,0.827947201,0.891713269,0.490122295,0.473189087,1,71.625,226,31.25,76.25,21.2,1.72,4.83,27,111,7.17,4.4,4.562
Devine Redding - 45841,2016,2.05,0.14,-1.91,-0.38,0.04,0.44,3,0.908760781,0.194734453,0.605083976,0.366318656,0.118928734,0.515234197,0.41084882,0.389642417,0.41676942,0.949160236,0.308216069,0.446209714,0.330004539,0.280072628,0.537551206,0.663955262,0.565380997,0.658513641,0.083522469,0.188833409,0.732637313,0.485701316,0.074897867,0.498862085,0.200813421,0.565380997,0.658513641,1,68.25,205,29.25,71.25,16,1.6,4.76,30.5,116,7.18,4.46,4.488
Tony Jones - 40498,2019,3.33,-0.03,-3.36,-1.84,0.07,2.12,3,0.597367227,0.206082615,0.797094871,0.629142079,0.503404448,0.530695771,0.255148167,0.22811344,0.328606658,0.709487063,0.502950522,0.740354063,0.675896505,0.772582842,0.796540737,0.600406711,0.512699906,0.462841016,0.380390377,0.068996823,0.731275533,0.631411711,0.240127099,0.221210742,0.237417387,0.512699906,0.462841016,1,70.5,220,30.625,74.125,13,1.58,4.68,32.5,119,7.18,4.21,4.65
Justin Henderson - 78560,2020,9.59,-0.78,-10.37,-1.91,-0.07,2.98,3,0.640036314,0.460281434,0.386745347,0.392192465,0.478438493,0.476580264,0.520843797,0.545006165,0.546855734,0.833408988,0.497957331,0.446209714,0.820699047,0.741715842,0.666818389,0.744789019,0.565380997,0.658513641,0.083522469,0.310939628,0.165683159,0,0.287789378,0.432407829,0.358413828,0.565380997,0.658513641,0,67.75,220,30.875,72.5,23.6,1.59,4.622,33.4,118,7.208,4.302,4.65
Isaih Pacheco - 83747,2021,30.21,-1.34,-31.55,-3.35,-1.49,-0.51,4,0.837948252,0.15024966,0.224239673,0.30685429,0.537448933,0.300136426,0.830236062,0.763871763,0.753390875,0.794825238,0.257830232,0.22333182,0.355424421,0.548343168,0.514792899,0.814438231,0.77046096,0.725305738,0.853835679,0.127553336,0.314117113,0.451202905,0.566500227,0.229403732,0.672597865,0.77046096,0.725305738,1,70.375,216,30.5,73.875,21.4,1.55,4.37,33,118,7.038,4.222,4.53
Braylon Heard - 10293,2014,6.13,-1.43,-7.56,-5.05,-2.8,-1.28,1,0.470267817,0.135724013,0.215161144,0.710394916,0.108942351,0.308776717,0.004520342,0.030826141,0.005548705,0.376758965,0.112573763,0.159782115,0.503404448,0.093054925,0.223031406,0.003558719,0.031984948,0.005644403,0.684975034,0.251021335,0.388107127,0.826146164,0.226963232,0.520710059,0.015251652,0.031984948,0.005644403,1,69.625,198,30.25,72.25,19,1.63,4.63,30.5,116,7.19,4.4,4.446
DeVeon Smith - 45671,2016,5.52,-2.3,-7.82,-6.56,-3.39,-0.5,3,0.882886972,0.697684975,0.476168861,0.587380844,0.521107581,0.300591178,0.472124561,0.377311961,0.525277435,0.815705856,0.690876078,0.624602814,0.518837948,0.411711303,0.384160218,0.777325877,0.553151458,0.748824083,0.844757149,0.628688153,0.287789378,0.486609169,0.654561961,0.398725535,0.282155567,0.553151458,0.748824083,1,70.88,223,29.5,72.13,22,1.632,4.738,29,108,7.3,4.56,4.57
Tyrion DavisPrice - 99169,2021,9.19,-3.64,-12.83,-5.79,-2.2,1.94,3,0.786200635,0.49931911,0.298229687,0.655469814,0.401724921,0.330150068,0.56002009,0.326140567,0.5,0.891057649,0.423513391,0.445755788,0.905129369,0.411711303,0.508420574,0.841382816,0.482596425,0.740357479,0.608261462,0.615524285,0.176577394,0.497049478,0.449841126,0.348202094,0.206914082,0.482596425,0.740357479,1,72.375,211,30.75,75.625,19.6,1.54,4.48,30,117,7.196,4.386,4.6
Kelvin Taylor - 10845,2015,6.61,-3.75,-10.36,-4.61,-3.92,-3.28,2,0.935996369,0.507943713,0.286427599,0.666817975,0.104857013,0.132332879,0.115519839,0.166461159,0.214549938,0.955515207,0.468906037,0.301407172,0.475714934,0.176577394,0.299044151,0.110828673,0.251175917,0.216368768,0.868361325,0.564230595,0.341806627,0.799364503,0.080344984,0.007737824,0.258261312,0.251175917,0.216368768,1,70.25,207,29.25,71.125,15,1.57,4.6,32,113,7.184,4.41,4.496
Sam Rogers - 11961,2016,1.03,-16.07,-17.1,-19.81,-16.59,-15.04,3,0.295506128,0.717203813,0.100771675,0.168860645,0.235587835,0.670759436,0.525866399,0.511097411,0.627003699,0.346799818,0.709033137,0.175215615,0.236041761,0.188833409,0.514792899,0.363497712,0.565380997,0.658513641,0.15660463,0.744893327,0.032228779,0,0.416250567,0.771961766,0.705134723,0.565380997,0.658513641,1,70.25,231,30.25,72.38,19,1.67,4.93,32,114,7.27,4.34,4.564
